County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Polling Station Name
12,MERU,51,IGEMBE SOUTH,255,KANUNI,KIGURU PRIMARY SCHOOL
12,MERU,51,IGEMBE SOUTH,255,KANUNI,NTHERONE PRIMARY SCHOOL
12,MERU,51,IGEMBE SOUTH,255,KANUNI,KANUNI OPEN AIR MARKET.
12,MERU,51,IGEMBE SOUTH,255,KANUNI,MUKWEONE EAPC CHURCH COMPOUND
12,MERU,51,IGEMBE SOUTH,255,KANUNI,TUMTUM EAPC
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,KATHELWA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,K.K. NANGA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,NKOE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,LIMBUKU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,MACHUNGULU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,MURINGINENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,MWERENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,TUURU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,MWERONGAI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,NGUTHUKI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,ST. MARY S PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,MUKORENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,GITUINE TEA B.CTR
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,KARAMA ANTUAMUO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,MPOROKO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,LIMBUKU NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,IRINDII BAPTIST NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,KATHELWA CATHOLIC NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,GITUINE AIPCA NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,KIANI KIA MUUTI OPEN AIR MARKET
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,K.K MWERE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,AKIRANG'ONDU BOYS SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,K.K CATTLE DIP
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KIANI KIA AARU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KALANKWARE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KANATHU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,THIMBILI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,ATHIRU RUUJINE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KALUCHU NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KIBULINE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KARAMA TEA B.CTR
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,MATIRINE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,BAIBARIU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KATHITHINE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KAWIRU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KAMIRURU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,AKUUNE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KABUKURO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,MURERA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,NKANGA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KALUI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,THIMBILI SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,THITHA SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KAWIRU SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KIUTINE OPEN AIR MARKET
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,KALULUU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,MALAENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,NTUKAI NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MATIANDUI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KIMUTUBUA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MPINDA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MIORI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NTHARE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KAURINE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KARIRU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NTHAMBIRO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KABUITO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KANJOO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NANKENGE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KALIMIKUU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NGUJUJU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MUTUATINE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KATHATHENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NTUENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,ITHANJA NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,AMAKU NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,ANDIALA NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KIRINDARA NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MWOMWERE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KIENGU OPEN AIR MARKET
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KIENGU METHODIST CHURCH COMPOUND
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NTHAMBIRO HEALTH CENTRE
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MUURU PENTECOST CHURCH COMPOUND
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MAUKUNE METHODIST CHURCH COMPOUND
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MUURIINE PENTECOST CHURCH COMPOUND
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,KIBORIONE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,NARK NKIRI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,MIORI CHIEF'S CAMP
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MUUMONE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MPITHA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KAMUYA NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MBAYO NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,LIMORO PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KIOLO KIA MUUTI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KIUJULINE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,NJIA SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,THUMBERERIA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,IKOMBO NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,NTUUI NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,CHURUI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KAUMONE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KITHARE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MUIYO TEA BUYING CENTRE
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MURINGENE TEA BUYING CENTRE
12,MERU,52,IGEMBE CENTRAL,259,NJIA,THAMARE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,NCUNGURU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MWIRIENE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MAILI TATU TEA BUYING CENTRE
12,MERU,52,IGEMBE CENTRAL,259,NJIA,BURIERURI SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MPOROKO NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,MWOMALUI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,THUURU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,NKALUNE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KIUJULINE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,259,NJIA,KAONGO KA MAUGU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KANIKARUI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,MUKULULU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,GITUENE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NKONGUNE PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,MBARANGA NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NJIA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KIEYA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NTUTI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KANDUBAI PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,LIKIAU PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KIANI KIRAYA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,LAIKUMUKUMU NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NKINYANG'A PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KANGETA PRIMARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NKINYANG'A DISPENSARY
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KATHIMA COFFEE FACTORY
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NTURUBA SECONDARY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,C.C.M MACHENGE NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,AIPCEA LIBURU NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KANGETA OPEN AIR MARKET
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,ST.THOMAS CATHOLIC NURSERY SCHOOL
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NTUTI CATTLE DIP
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,NKINYANGA AIPCEA CHURCH COMPOUND
12,MERU,52,IGEMBE CENTRAL,260,KANGETA,KAITHICIA TEA BUYING CENTRE
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,MEA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,NDUMURU NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,ATHAWENE NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,KIOLO NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,K.K. BAITUIRI NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,KANGENYONE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,KAUTINE NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,MWERONGUNDU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,LUKUNUNU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,MIUINE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,NKIRIANA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,K.K. ETAMA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,K.K. KIULA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,LUBUA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,LAARE SOCIAL HALL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,MWERONGUNDU SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,KAORONENE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,ANTUAMBUI SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,NKANDA SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,KIRAMA AIPCA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,KAMARINGA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,MULIKA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,MITHIARU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,LINJOKA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,KILEERA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,MARIRI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,KIRINDARA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,MURUNGENE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,NTOBUINE NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,LINJOKA CATHOLIC CHURCH NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,NTUNENE COFFEE FACTORY
12,MERU,53,IGEMBE NORTH,262,NTUNENE,MUURUNE AIPCA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,TUANDA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,MARIRI NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,NTUNENE GIRLS'SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,262,NTUNENE,LAARE CATHOLIC CHURCH
12,MERU,53,IGEMBE NORTH,262,NTUNENE,KIMACHIA METHODIST CHURCH
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KAMUWE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,NAIRURU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KITHANGA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,NTANKI SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,NDOLELI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KARICHU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KATHATENE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KIROMWATHI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,ANJALU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,THEERA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KIANI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,LUCIUTI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,MIRIKI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,MUTIORUI NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,ANTUBETWE SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,LUCIUTI SOCIAL HALL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,MARERE POLYTECHNIC
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KALERENE NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KIBUTU NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,EAPC THAICUI MWANGANTHIA
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,MPEKETONI POLICE POST
12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,KINA MERU
12,MERU,53,IGEMBE NORTH,264,NAATHU,MUTUATI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,KIBUCHWA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,KANTHALI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,THIRUA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,NDUNYU NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,NDULU NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,MBAYO PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,KALEMBUINE NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,K.K. BAITHAI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,MWEROMUTUA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,MUTUATI SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,NAATHU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,NAATHU SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,MBAYO SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,NAIKURIU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,TAMANI PENTECOSTAL PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,LATUANI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,264,NAATHU,KAMUKUNJI CHURCH ON THE ROCK
12,MERU,53,IGEMBE NORTH,264,NAATHU,LIUNDU MCK PRIMARY
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MUTUATI METHODIST NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MBURANJIRU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,LEETA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,AMBARU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,NTHANGARINE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,BARENTA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KAMWELINE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,NKAMATHI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MURWETI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KIOLO PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MEERIA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KAUNGU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KINISA NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KIEGOI NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MURUNYA NURSERY SCH
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MURARA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KATHANGA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,AITHU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MBIRIATA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KAMBOO PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,NGITANA PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,NGUKWINE PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KACHIURU PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,NKAMATHI SECONDARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,ST. ANTHONY NG'INYO NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,AITHU NURSERY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,KABACHI MULTIPURPOSE HALL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,TIRI PRIMARY SCHOOL
12,MERU,53,IGEMBE NORTH,265,AMWATHI,MCK NGAYA
12,MERU,54,TIGANIA WEST,266,ATHWANA,MAITHA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,MWANIKA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,KIBIRU PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,MWERONKORO PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,K.K NKENGECHIA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,LACIATHURIU PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,ATHWANA SECONDARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,KAMANORO PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,NKILUTHU PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,266,ATHWANA,1. KADEBENE LIVESTOCK MARKET
12,MERU,54,TIGANIA WEST,266,ATHWANA,MULUTA DISPENSARY
12,MERU,54,TIGANIA WEST,266,ATHWANA,KIARE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,KIMUTHII PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,NTIBA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,KITHEO PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,K.K THARAINE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MUCUUNE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,KAMARIMA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,KALIMBA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MWERONKANGA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,K.K LUMBI PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,TWALE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MANYIRI PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,ITHATENE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,LIMBINE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,NKURARE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MWILI PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MWERONDU PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,THINYAINE PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MAATHII PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,KARII PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,MURICHIA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,267,AKITHII,BARAU BAPTIST CHURCH
12,MERU,54,TIGANIA WEST,267,AKITHII,ACCS OFFICE NGUDUNE
12,MERU,54,TIGANIA WEST,267,AKITHII,NCHURAI MCK CHURCH
12,MERU,54,TIGANIA WEST,267,AKITHII,KATHINGE CATHOLIC CHURCH
12,MERU,54,TIGANIA WEST,267,AKITHII,AMUKOI ASS CHIEF OFFICE
12,MERU,54,TIGANIA WEST,268,KIANJAI,URRU COUNTY COUNCIL HALL
12,MERU,54,TIGANIA WEST,268,KIANJAI,KITHIRU PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,268,KIANJAI,MBAARUA PRIMARY SCHOOL
12,MERU,54,TIGANIA WEST,268,KIANJAI,NAIRIRI PRIMARY SCHOOL
